ID, king_code, king_year, king_month, jyear, jmonth, jday, JDat00h, moon_age
4712,k019,66,12.5,-244,3,23,1632018.5,1
4713,k019,67,1,-244,4,22,1632048.5,2
4714,k019,67,2,-244,5,22,1632078.5,2
4715,k019,67,3,-244,6,20,1632107.5,2
4716,k019,67,4,-244,7,20,1632137.5,2
4717,k019,67,5,-244,8,19,1632167.5,3
4718,k019,67,6,-244,9,17,1632196.5,2
4719,k019,67,7,-244,10,17,1632226.5,3
4720,k019,67,8,-244,11,15,1632255.5,2
4721,k019,67,9,-244,12,14,1632284.5,2
4722,k019,67,10,-243,1,13,1632314.5,2
4723,k019,67,11,-243,2,11,1632343.5,2
4724,k019,67,12,-243,3,12,1632372.5,1
4725,k019,68,1,-243,4,11,1632402.5,1
4726,k019,68,2,-243,5,11,1632432.5,2
4727,k019,68,3,-243,6,9,1632461.5,1
4728,k019,68,4,-243,7,9,1632491.5,2
4729,k019,68,5,-243,8,8,1632521.5,2
4730,k019,68,6,-243,9,7,1632551.5,3
4731,k019,68,7,-243,10,6,1632580.5,2
4732,k019,68,8,-243,11,5,1632610.5,3
4733,k019,68,9,-243,12,4,1632639.5,2
4734,k019,68,10,-242,1,2,1632668.5,2
4735,k019,68,11,-242,2,1,1632698.5,2
4736,k019,68,12,-242,3,2,1632727.5,2
4737,k019,69,1,-242,3,31,1632756.5,1
4738,k019,69,2,-242,4,30,1632786.5,2
4739,k019,69,3,-242,5,29,1632815.5,1
4740,k019,69,4,-242,6,28,1632845.5,2
4741,k019,69,5,-242,7,28,1632875.5,2
4742,k019,69,6,-242,8,27,1632905.5,2
4743,k019,69,7,-242,9,26,1632935.5,3
4744,k019,69,8,-242,10,25,1632964.5,2
4745,k019,69,9,-242,11,24,1632994.5,3
4746,k019,69,10,-242,12,23,1633023.5,2
4747,k019,69,11,-241,1,21,1633052.5,2
4748,k019,69,12,-241,2,20,1633082.5,2
4749,k019,69,12.5,-241,3,21,1633111.5,2
4750,k019,70,1,-241,4,19,1633140.5,1
4751,k019,70,2,-241,5,19,1633170.5,2
4752,k019,70,3,-241,6,17,1633199.5,1
4753,k019,70,4,-241,7,17,1633229.5,2
4754,k019,70,5,-241,8,16,1633259.5,2
4755,k019,70,6,-241,9,15,1633289.5,3
4756,k019,70,7,-241,10,14,1633318.5,2
4757,k019,70,8,-241,11,13,1633348.5,2
4758,k019,70,9,-241,12,12,1633377.5,2
4759,k019,70,10,-240,1,11,1633407.5,2
4760,k019,70,11,-240,2,9,1633436.5,2
4761,k019,70,12,-240,3,10,1633466.5,2
4762,k019,71,1,-240,4,8,1633495.5,2
4763,k019,71,2,-240,5,7,1633524.5,1
4764,k019,71,3,-240,6,6,1633554.5,2
4765,k019,71,4,-240,7,5,1633583.5,1
4766,k019,71,5,-240,8,4,1633613.5,2
4767,k019,71,6,-240,9,3,1633643.5,2
4768,k019,71,7,-240,10,2,1633672.5,2
4769,k019,71,8,-240,11,1,1633702.5,2
4770,k019,71,9,-240,12,1,1633732.5,3
4771,k019,71,10,-240,12,30,1633761.5,2
4772,k019,71,11,-239,1,29,1633791.5,3
4773,k019,71,12,-239,2,27,1633820.5,2
4774,k019,72,1,-239,3,29,1633850.5,2
4775,k019,72,2,-239,4,27,1633879.5,2
4776,k019,72,3,-239,5,26,1633908.5,1
4777,k019,72,4,-239,6,25,1633938.5,2
4778,k019,72,5,-239,7,24,1633967.5,1
4779,k019,72,6,-239,8,23,1633997.5,2
4780,k019,72,7,-239,9,21,1634026.5,1
4781,k019,72,8,-239,10,21,1634056.5,2
4782,k019,72,9,-239,11,19,1634085.5,1
4783,k019,72,10,-239,12,19,1634115.5,2
4784,k019,72,11,-238,1,18,1634145.5,2
4785,k019,72,12,-238,2,17,1634175.5,3
4786,k019,72,12.5,-238,3,18,1634204.5,2
4787,k019,73,1,-238,4,17,1634234.5,3
4788,k019,73,2,-238,5,16,1634263.5,2
4789,k019,73,3,-238,6,14,1634292.5,2
4790,k019,73,4,-238,7,14,1634322.5,2
4791,k019,73,5,-238,8,12,1634351.5,1
4792,k019,73,6,-238,9,11,1634381.5,2
4793,k019,73,7,-238,10,10,1634410.5,1
4794,k019,73,8,-238,11,9,1634440.5,2
4795,k019,73,9,-238,12,8,1634469.5,1
4796,k019,73,10,-237,1,7,1634499.5,2
4797,k019,73,11,-237,2,6,1634529.5,2
4798,k019,73,12,-237,3,7,1634558.5,2
4799,k019,74,1,-237,4,6,1634588.5,2
4800,k019,74,2,-237,5,6,1634618.5,3
4801,k019,74,3,-237,6,4,1634647.5,2
4802,k019,74,4,-237,7,4,1634677.5,3
4803,k019,74,5,-237,8,2,1634706.5,2
4804,k019,74,6,-237,8,31,1634735.5,2
4805,k019,74,7,-237,9,30,1634765.5,2
4806,k019,74,8,-237,10,29,1634794.5,1
4807,k019,74,9,-237,11,27,1634823.5,1
4808,k019,74,10,-237,12,27,1634853.5,1
4809,k019,74,11,-236,1,26,1634883.5,2
4810,k019,74,12,-236,2,24,1634912.5,1
4811,k019,75,1,-236,3,25,1634942.5,2
4812,k019,75,2,-236,4,24,1634972.5,2
4813,k019,75,3,-236,5,23,1635001.5,2
4814,k019,75,4,-236,6,22,1635031.5,2
4815,k019,75,5,-236,7,22,1635061.5,3
4816,k019,75,6,-236,8,20,1635090.5,2
4817,k019,75,6.5,-236,9,18,1635119.5,2
4818,k019,75,7,-236,10,18,1635149.5,2
4819,k019,75,8,-236,11,16,1635178.5,2
4820,k019,75,9,-236,12,15,1635207.5,1
4821,k019,75,10,-235,1,14,1635237.5,2
4822,k019,75,11,-235,2,13,1635267.5,2
4823,k019,75,12,-235,3,14,1635296.5,1
4824,k019,76,1,-235,4,13,1635326.5,2
4825,k019,76,2,-235,5,13,1635356.5,2
4826,k019,76,3,-235,6,11,1635385.5,2
4827,k019,76,4,-235,7,11,1635415.5,2
4828,k019,76,5,-235,8,9,1635444.5,2
4829,k019,76,6,-235,9,8,1635474.5,2
4830,k019,76,7,-235,10,7,1635503.5,2
4831,k019,76,8,-235,11,6,1635533.5,2
4832,k019,76,9,-235,12,5,1635562.5,2
4833,k019,76,10,-234,1,4,1635592.5,2
4834,k019,76,11,-234,2,2,1635621.5,2
4835,k019,76,12,-234,3,3,1635650.5,1
4836,k019,77,1,-234,4,2,1635680.5,2
4837,k019,77,2,-234,5,2,1635710.5,2
4838,k019,77,3,-234,5,31,1635739.5,2
4839,k019,77,4,-234,6,30,1635769.5,2
4840,k019,77,5,-234,7,30,1635799.5,2
4841,k019,77,6,-234,8,28,1635828.5,2
4842,k019,77,7,-234,9,27,1635858.5,2
4843,k019,77,8,-234,10,26,1635887.5,2
4844,k019,77,9,-234,11,25,1635917.5,2
4845,k019,77,10,-234,12,24,1635946.5,2
4846,k019,77,11,-233,1,23,1635976.5,2
4847,k019,77,12,-233,2,21,1636005.5,2
4848,k019,77,12.5,-233,3,22,1636034.5,1
4849,k019,78,1,-233,4,21,1636064.5,2
4850,k019,78,2,-233,5,20,1636093.5,1
4851,k019,78,3,-233,6,19,1636123.5,2
4852,k019,78,4,-233,7,18,1636152.5,1
4853,k019,78,5,-233,8,17,1636182.5,2
4854,k019,78,6,-233,9,16,1636212.5,2
4855,k019,78,7,-233,10,16,1636242.5,2
4856,k019,78,8,-233,11,14,1636271.5,2
4857,k019,78,9,-233,12,14,1636301.5,2
4858,k019,78,10,-232,1,12,1636330.5,2
4859,k019,78,11,-232,2,11,1636360.5,2
4860,k019,78,12,-232,3,11,1636389.5,2
4861,k019,79,1,-232,4,9,1636418.5,1
4862,k019,79,2,-232,5,9,1636448.5,2
4863,k019,79,3,-232,6,7,1636477.5,1
4864,k019,79,4,-232,7,7,1636507.5,2
4865,k019,79,5,-232,8,5,1636536.5,1
4866,k019,79,6,-232,9,4,1636566.5,2
4867,k019,79,7,-232,10,4,1636596.5,2
4868,k019,79,8,-232,11,3,1636626.5,3
4869,k019,79,9,-232,12,2,1636655.5,2
4870,k019,79,10,-231,1,1,1636685.5,3
4871,k019,79,11,-231,1,30,1636714.5,2
4872,k019,79,12,-231,3,1,1636744.5,2
4873,k019,80,1,-231,3,30,1636773.5,2
4874,k019,80,2,-231,4,28,1636802.5,1
4875,k019,80,3,-231,5,28,1636832.5,2
4876,k019,80,4,-231,6,26,1636861.5,1
4877,k019,80,5,-231,7,25,1636890.5,1
4878,k019,80,6,-231,8,24,1636920.5,1
4879,k019,80,7,-231,9,23,1636950.5,2
4880,k019,80,8,-231,10,23,1636980.5,2
4881,k019,80,9,-231,11,21,1637009.5,2
4882,k019,80,10,-231,12,21,1637039.5,2
4883,k019,80,11,-230,1,20,1637069.5,3
4884,k019,80,12,-230,2,18,1637098.5,2
4885,k019,80,12.5,-230,3,20,1637128.5,3
4886,k019,81,1,-230,4,18,1637157.5,2
4887,k019,81,2,-230,5,17,1637186.5,2
4888,k019,81,3,-230,6,16,1637216.5,2
4889,k019,81,4,-230,7,15,1637245.5,1
4890,k019,81,5,-230,8,13,1637274.5,1
4891,k019,81,6,-230,9,12,1637304.5,1
4892,k019,81,7,-230,10,12,1637334.5,2
4893,k019,81,8,-230,11,11,1637364.5,2
4894,k019,81,9,-230,12,10,1637393.5,2
4895,k019,81,10,-229,1,9,1637423.5,2
4896,k019,81,11,-229,2,8,1637453.5,3
4897,k019,81,12,-229,3,9,1637482.5,2
4898,k019,82,1,-229,4,8,1637512.5,3
4899,k019,82,2,-229,5,7,1637541.5,2
4900,k019,82,3,-229,6,5,1637570.5,2
4901,k019,82,4,-229,7,5,1637600.5,2
4902,k019,82,5,-229,8,3,1637629.5,2
4903,k019,82,6,-229,9,1,1637658.5,1
4904,k019,82,7,-229,10,1,1637688.5,1
4905,k019,82,8,-229,10,31,1637718.5,2
4906,k019,82,9,-229,11,29,1637747.5,1
4907,k019,82,10,-229,12,29,1637777.5,2
4908,k019,82,11,-228,1,28,1637807.5,2
4909,k019,82,12,-228,2,26,1637836.5,2
4910,k019,83,1,-228,3,27,1637866.5,2
4911,k019,83,2,-228,4,25,1637895.5,2
4912,k019,83,3,-228,5,25,1637925.5,2
4913,k019,83,4,-228,6,23,1637954.5,2
4914,k019,83,5,-228,7,23,1637984.5,2
4915,k019,83,6,-228,8,21,1638013.5,2
4916,k019,83,7,-228,9,20,1638043.5,2
4917,k019,83,8,-228,10,19,1638072.5,2
4918,k019,83,9,-228,11,18,1638102.5,2
4919,k019,83,10,-228,12,17,1638131.5,2
4920,k019,83,11,-227,1,16,1638161.5,2
4921,k019,83,12,-227,2,14,1638190.5,1
4922,k019,83,12.5,-227,3,16,1638220.5,2
4923,k019,84,1,-227,4,15,1638250.5,2
4924,k019,84,2,-227,5,14,1638279.5,2
4925,k019,84,3,-227,6,13,1638309.5,2
4926,k019,84,4,-227,7,12,1638338.5,2
4927,k019,84,5,-227,8,11,1638368.5,2
4928,k019,84,6,-227,9,9,1638397.5,2
4929,k019,84,7,-227,10,9,1638427.5,2
4930,k019,84,8,-227,11,7,1638456.5,2
4931,k019,84,9,-227,12,7,1638486.5,2
4932,k019,84,10,-226,1,5,1638515.5,2
4933,k019,84,11,-226,2,3,1638544.5,1
4934,k019,84,12,-226,3,5,1638574.5,2
4935,k019,85,1,-226,4,4,1638604.5,2
4936,k019,85,2,-226,5,3,1638633.5,2
4937,k019,85,3,-226,6,2,1638663.5,2
4938,k019,85,4,-226,7,1,1638692.5,1
4939,k019,85,5,-226,7,31,1638722.5,2
4940,k019,85,6,-226,8,30,1638752.5,2
4941,k019,85,7,-226,9,29,1638782.5,3
4942,k019,85,8,-226,10,28,1638811.5,2
4943,k019,85,9,-226,11,26,1638840.5,2
4944,k019,85,10,-226,12,26,1638870.5,2
4945,k019,85,11,-225,1,24,1638899.5,2
4946,k019,85,12,-225,2,22,1638928.5,1
4947,k019,85,12.5,-225,3,24,1638958.5,2
4948,k019,86,1,-225,4,22,1638987.5,1
4949,k019,86,2,-225,5,22,1639017.5,2
4950,k019,86,3,-225,6,21,1639047.5,2
4951,k019,86,4,-225,7,20,1639076.5,2
4952,k019,86,5,-225,8,19,1639106.5,2
4953,k019,86,6,-225,9,18,1639136.5,2
4954,k019,86,7,-225,10,18,1639166.5,3
4955,k019,86,8,-225,11,16,1639195.5,2
4956,k019,86,9,-225,12,15,1639224.5,2
4957,k019,86,10,-224,1,14,1639254.5,2
4958,k019,86,11,-224,2,12,1639283.5,2
4959,k019,86,12,-224,3,12,1639312.5,1
4960,k019,87,1,-224,4,11,1639342.5,2
4961,k019,87,2,-224,5,10,1639371.5,1
4962,k019,87,3,-224,6,9,1639401.5,2
4963,k019,87,4,-224,7,8,1639430.5,1
4964,k019,87,5,-224,8,7,1639460.5,2
4965,k019,87,6,-224,9,6,1639490.5,2
4966,k019,87,7,-224,10,6,1639520.5,3
4967,k019,87,8,-224,11,5,1639550.5,3
4968,k019,87,9,-224,12,4,1639579.5,3
4969,k019,87,10,-223,1,2,1639608.5,2
4970,k019,87,11,-223,2,1,1639638.5,2
4971,k019,87,12,-223,3,2,1639667.5,2
4972,k019,88,1,-223,3,31,1639696.5,1
4973,k019,88,2,-223,4,30,1639726.5,2
4974,k019,88,3,-223,5,29,1639755.5,1
4975,k019,88,4,-223,6,28,1639785.5,2
4976,k019,88,5,-223,7,27,1639814.5,1
4977,k019,88,6,-223,8,26,1639844.5,2
4978,k019,88,7,-223,9,25,1639874.5,2
4979,k019,88,8,-223,10,25,1639904.5,3
4980,k019,88,9,-223,11,23,1639933.5,2
4981,k019,88,10,-223,12,23,1639963.5,3
4982,k019,88,11,-222,1,21,1639992.5,2
4983,k019,88,12,-222,2,20,1640022.5,3
4984,k019,88,12.5,-222,3,21,1640051.5,2
4985,k019,89,1,-222,4,19,1640080.5,2
4986,k019,89,2,-222,5,19,1640110.5,2
4987,k019,89,3,-222,6,17,1640139.5,1
4988,k019,89,4,-222,7,17,1640169.5,2
4989,k019,89,5,-222,8,15,1640198.5,1
4990,k019,89,6,-222,9,14,1640228.5,2
4991,k019,89,7,-222,10,14,1640258.5,2
4992,k019,89,8,-222,11,12,1640287.5,2
4993,k019,89,9,-222,12,12,1640317.5,2
4994,k019,89,10,-221,1,10,1640346.5,2
4995,k019,89,11,-221,2,9,1640376.5,2
4996,k019,89,12,-221,3,11,1640406.5,3
4997,k019,90,1,-221,4,9,1640435.5,2
4998,k019,90,2,-221,5,8,1640464.5,2
4999,k019,90,3,-221,6,7,1640494.5,2
5000,k019,90,4,-221,7,6,1640523.5,2
5001,k019,90,5,-221,8,5,1640553.5,2
5002,k019,90,6,-221,9,3,1640582.5,1
5003,k019,90,7,-221,10,3,1640612.5,2
5004,k019,90,8,-221,11,1,1640641.5,1
5005,k019,90,9,-221,12,1,1640671.5,2
5006,k019,90,10,-221,12,30,1640700.5,1
5007,k019,90,11,-220,1,29,1640730.5,2
5008,k019,90,12,-220,2,28,1640760.5,2
5009,k019,91,1,-220,3,28,1640789.5,2
5010,k019,91,2,-220,4,27,1640819.5,2
5011,k019,91,3,-220,5,26,1640848.5,2
5012,k019,91,4,-220,6,25,1640878.5,2
5013,k019,91,5,-220,7,24,1640907.5,2
5014,k019,91,6,-220,8,23,1640937.5,2
5015,k019,91,7,-220,9,21,1640966.5,2
5016,k019,91,8,-220,10,20,1640995.5,1
5017,k019,91,9,-220,11,19,1641025.5,2
5018,k019,91,10,-220,12,19,1641055.5,2
5019,k019,91,11,-219,1,17,1641084.5,1
5020,k019,91,12,-219,2,16,1641114.5,2
5021,k019,91,12.5,-219,3,18,1641144.5,2
5022,k019,92,1,-219,4,16,1641173.5,2
5023,k019,92,2,-219,5,16,1641203.5,2
5024,k019,92,3,-219,6,14,1641232.5,2
5025,k019,92,4,-219,7,14,1641262.5,2
5026,k019,92,5,-219,8,12,1641291.5,2
5027,k019,92,6,-219,9,11,1641321.5,2
5028,k019,92,7,-219,10,10,1641350.5,2
5029,k019,92,8,-219,11,8,1641379.5,1
5030,k019,92,9,-219,12,8,1641409.5,2
5031,k019,92,10,-218,1,6,1641438.5,1
5032,k019,92,11,-218,2,5,1641468.5,2
5033,k019,92,12,-218,3,7,1641498.5,2
5034,k019,93,1,-218,4,5,1641527.5,2
5035,k019,93,2,-218,5,5,1641557.5,2
5036,k019,93,3,-218,6,4,1641587.5,2
5037,k019,93,4,-218,7,3,1641616.5,2
5038,k019,93,5,-218,8,2,1641646.5,2
5039,k019,93,6,-218,8,31,1641675.5,2
5040,k019,93,7,-218,9,29,1641704.5,1
5041,k019,93,8,-218,10,29,1641734.5,2
5042,k019,93,9,-218,11,28,1641764.5,2
5043,k019,93,10,-218,12,27,1641793.5,2
5044,k019,93,11,-217,1,25,1641822.5,1
5045,k019,93,12,-217,2,24,1641852.5,2
5046,k019,94,1,-217,3,25,1641881.5,1
5047,k019,94,2,-217,4,24,1641911.5,2
5048,k019,94,3,-217,5,24,1641941.5,2
5049,k019,94,4,-217,6,23,1641971.5,3
5050,k019,94,5,-217,7,22,1642000.5,2
5051,k019,94,6,-217,8,21,1642030.5,2
5052,k019,94,6.5,-217,9,19,1642059.5,2
5053,k019,94,7,-217,10,19,1642089.5,2
5054,k019,94,8,-217,11,17,1642118.5,2
5055,k019,94,9,-217,12,16,1642147.5,1
5056,k019,94,10,-216,1,15,1642177.5,2
5057,k019,94,11,-216,2,13,1642206.5,1
5058,k019,94,12,-216,3,14,1642236.5,2
5059,k019,95,1,-216,4,12,1642265.5,1
5060,k019,95,2,-216,5,12,1642295.5,2
5061,k019,95,3,-216,6,11,1642325.5,2
5062,k019,95,4,-216,7,10,1642354.5,2
5063,k019,95,5,-216,8,9,1642384.5,2
5064,k019,95,6,-216,9,7,1642413.5,2
5065,k019,95,7,-216,10,7,1642443.5,2
5066,k019,95,8,-216,11,6,1642473.5,3
5067,k019,95,9,-216,12,5,1642502.5,2
5068,k019,95,10,-215,1,4,1642532.5,2
5069,k019,95,11,-215,2,2,1642561.5,2
5070,k019,95,12,-215,3,3,1642590.5,1
5071,k019,96,1,-215,4,2,1642620.5,2
5072,k019,96,2,-215,5,1,1642649.5,1
5073,k019,96,3,-215,5,31,1642679.5,2
5074,k019,96,4,-215,6,29,1642708.5,1
5075,k019,96,5,-215,7,29,1642738.5,2
5076,k019,96,6,-215,8,27,1642767.5,1
5077,k019,96,7,-215,9,26,1642797.5,2
5078,k019,96,8,-215,10,26,1642827.5,2
5079,k019,96,9,-215,11,25,1642857.5,3
5080,k019,96,10,-215,12,24,1642886.5,2
5081,k019,96,11,-214,1,23,1642916.5,3
5082,k019,96,12,-214,2,21,1642945.5,2
5083,k019,96,12.5,-214,3,22,1642974.5,2
5084,k019,97,1,-214,4,21,1643004.5,2
5085,k019,97,2,-214,5,20,1643033.5,1
5086,k019,97,3,-214,6,18,1643062.5,1
5087,k019,97,4,-214,7,18,1643092.5,1
5088,k019,97,5,-214,8,16,1643121.5,1
5089,k019,97,6,-214,9,15,1643151.5,1
5090,k019,97,7,-214,10,15,1643181.5,2
5091,k019,97,8,-214,11,14,1643211.5,2
5092,k019,97,9,-214,12,14,1643241.5,3
5093,k019,97,10,-213,1,12,1643270.5,2
5094,k019,97,11,-213,2,11,1643300.5,3
5095,k019,97,12,-213,3,12,1643329.5,2
5096,k019,98,1,-213,4,10,1643358.5,2
5097,k019,98,2,-213,5,10,1643388.5,2
5098,k019,98,3,-213,6,8,1643417.5,2
5099,k019,98,4,-213,7,7,1643446.5,1
5100,k019,98,5,-213,8,6,1643476.5,1
5101,k019,98,6,-213,9,4,1643505.5,1
5102,k019,98,7,-213,10,4,1643535.5,1
5103,k019,98,8,-213,11,3,1643565.5,2
5104,k019,98,9,-213,12,3,1643595.5,2
5105,k019,98,10,-212,1,2,1643625.5,3
5106,k019,98,11,-212,1,31,1643654.5,2
5107,k019,98,12,-212,3,1,1643684.5,3
5108,k019,99,1,-212,3,30,1643713.5,2
5109,k019,99,2,-212,4,28,1643742.5,2
5110,k019,99,3,-212,5,28,1643772.5,2
5111,k019,99,4,-212,6,26,1643801.5,2
5112,k019,99,5,-212,7,25,1643830.5,1
5113,k019,99,6,-212,8,24,1643860.5,2
5114,k019,99,7,-212,9,22,1643889.5,1
5115,k019,99,8,-212,10,22,1643919.5,2
5116,k019,99,9,-212,11,21,1643949.5,2
5117,k019,99,10,-212,12,21,1643979.5,2
5118,k019,99,11,-211,1,19,1644008.5,2
5119,k019,99,12,-211,2,18,1644038.5,2
5120,k019,99,12.5,-211,3,19,1644067.5,2
5121,k019,100,1,-211,4,18,1644097.5,2
5122,k019,100,2,-211,5,17,1644126.5,2
5123,k019,100,3,-211,6,16,1644156.5,2
5124,k019,100,4,-211,7,15,1644185.5,2
5125,k019,100,5,-211,8,13,1644214.5,1
5126,k019,100,6,-211,9,12,1644244.5,2
5127,k019,100,7,-211,10,11,1644273.5,1
5128,k019,100,8,-211,11,10,1644303.5,2
5129,k019,100,9,-211,12,10,1644333.5,2
5130,k019,100,10,-210,1,8,1644362.5,2
5131,k019,100,11,-210,2,7,1644392.5,2
5132,k019,100,12,-210,3,9,1644422.5,3
5133,k019,101,1,-210,4,7,1644451.5,2
5134,k019,101,2,-210,5,7,1644481.5,2
5135,k019,101,3,-210,6,5,1644510.5,2
5136,k019,101,4,-210,7,5,1644540.5,2
5137,k019,101,5,-210,8,3,1644569.5,2
5138,k019,101,6,-210,9,1,1644598.5,1
5139,k019,101,7,-210,10,1,1644628.5,2
5140,k019,101,8,-210,10,31,1644658.5,2
5141,k019,101,9,-210,11,29,1644687.5,2
5142,k019,101,10,-210,12,29,1644717.5,2
5143,k019,101,11,-209,1,27,1644746.5,2
5144,k019,101,12,-209,2,26,1644776.5,2
5145,k019,102,1,-209,3,27,1644805.5,2
5146,k019,102,2,-209,4,26,1644835.5,2
5147,k019,102,3,-209,5,25,1644864.5,2
5148,k019,102,4,-209,6,24,1644894.5,2
5149,k019,102,5,-209,7,23,1644923.5,1
5150,k019,102,6,-209,8,22,1644953.5,2
5151,k019,102,7,-209,9,21,1644983.5,2
5152,k019,102,8,-209,10,20,1645012.5,2
5153,k019,102,9,-209,11,19,1645042.5,2
5154,k019,102,10,-209,12,18,1645071.5,2
5155,k019,102,11,-208,1,16,1645100.5,1
5156,k019,102,12,-208,2,15,1645130.5,2
5157,k019,102,12.5,-208,3,15,1645159.5,1
5158,k019,103,1,-208,4,14,1645189.5,2
5159,k019,103,2,-208,5,13,1645218.5,1
5160,k019,103,3,-208,6,12,1645248.5,2
5161,k019,103,4,-208,7,12,1645278.5,2
5162,k019,103,5,-208,8,11,1645308.5,3
5163,k019,103,6,-208,9,9,1645337.5,2
5164,k019,103,7,-208,10,9,1645367.5,3
5165,k019,103,8,-208,11,7,1645396.5,2
5166,k019,103,9,-208,12,6,1645425.5,1
5167,k019,103,10,-207,1,5,1645455.5,2
5168,k019,103,11,-207,2,3,1645484.5,1
5169,k019,103,12,-207,3,5,1645514.5,2
5170,k019,104,1,-207,4,3,1645543.5,1
5171,k019,104,2,-207,5,3,1645573.5,2
5172,k019,104,3,-207,6,1,1645602.5,1
5173,k019,104,4,-207,7,1,1645632.5,2
5174,k019,104,5,-207,7,31,1645662.5,2
5175,k019,104,6,-207,8,30,1645692.5,3
5176,k019,104,7,-207,9,28,1645721.5,2
5177,k019,104,8,-207,10,28,1645751.5,3
5178,k019,104,9,-207,11,26,1645780.5,2
5179,k019,104,10,-207,12,26,1645810.5,3
5180,k019,104,11,-206,1,24,1645839.5,2
5181,k019,104,12,-206,2,22,1645868.5,2
5182,k019,104,12.5,-206,3,24,1645898.5,2
5183,k019,105,1,-206,4,22,1645927.5,1
5184,k019,105,2,-206,5,21,1645956.5,1
5185,k019,105,3,-206,6,20,1645986.5,1
5186,k019,105,4,-206,7,20,1646016.5,2
5187,k019,105,5,-206,8,19,1646046.5,2
5188,k019,105,6,-206,9,18,1646076.5,3
5189,k019,105,7,-206,10,17,1646105.5,2
5190,k019,105,8,-206,11,16,1646135.5,3
5191,k019,105,9,-206,12,15,1646164.5,2
5192,k019,105,10,-205,1,14,1646194.5,3
5193,k019,105,11,-205,2,12,1646223.5,2
5194,k019,105,12,-205,3,13,1646252.5,2
5195,k019,106,1,-205,4,12,1646282.5,2
5196,k019,106,2,-205,5,11,1646311.5,2
5197,k019,106,3,-205,6,9,1646340.5,1
5198,k019,106,4,-205,7,9,1646370.5,1
5199,k019,106,5,-205,8,8,1646400.5,2
5200,k019,106,6,-205,9,7,1646430.5,2
5201,k019,106,7,-205,10,6,1646459.5,2
5202,k019,106,8,-205,11,5,1646489.5,2
5203,k019,106,9,-205,12,5,1646519.5,3
5204,k019,106,10,-204,1,3,1646548.5,2
5205,k019,106,11,-204,2,1,1646577.5,2
5206,k019,106,12,-204,3,2,1646607.5,2
5207,k019,107,1,-204,3,31,1646636.5,2
5208,k019,107,2,-204,4,30,1646666.5,2
5209,k019,107,3,-204,5,29,1646695.5,2
5210,k019,107,4,-204,6,27,1646724.5,1
5211,k019,107,5,-204,7,27,1646754.5,2
5212,k019,107,6,-204,8,26,1646784.5,2
5213,k019,107,7,-204,9,24,1646813.5,2
5214,k019,107,8,-204,10,24,1646843.5,2
5215,k019,107,9,-204,11,23,1646873.5,2
5216,k019,107,10,-204,12,22,1646902.5,2
5217,k019,107,11,-203,1,21,1646932.5,2
5218,k019,107,12,-203,2,19,1646961.5,2
5219,k019,107,12.5,-203,3,21,1646991.5,2
5220,k019,108,1,-203,4,19,1647020.5,2
5221,k019,108,2,-203,5,19,1647050.5,2
5222,k019,108,3,-203,6,17,1647079.5,2
5223,k019,108,4,-203,7,17,1647109.5,2
5224,k019,108,5,-203,8,15,1647138.5,2
5225,k019,108,6,-203,9,14,1647168.5,2
5226,k019,108,7,-203,10,13,1647197.5,2
5227,k019,108,8,-203,11,12,1647227.5,2
5228,k019,108,9,-203,12,11,1647256.5,2
5229,k019,108,10,-202,1,10,1647286.5,2
5230,k019,108,11,-202,2,9,1647316.5,3
5231,k019,108,12,-202,3,10,1647345.5,2
5232,k019,109,1,-202,4,9,1647375.5,2
5233,k019,109,2,-202,5,8,1647404.5,2
5234,k019,109,3,-202,6,7,1647434.5,2
5235,k019,109,4,-202,7,6,1647463.5,2
5236,k019,109,5,-202,8,5,1647493.5,2
5237,k019,109,6,-202,9,3,1647522.5,2
5238,k019,109,7,-202,10,3,1647552.5,2
5239,k019,109,8,-202,11,1,1647581.5,2
5240,k019,109,9,-202,11,30,1647610.5,1
5241,k019,109,10,-202,12,30,1647640.5,2
5242,k019,109,11,-201,1,28,1647669.5,1
5243,k019,109,12,-201,2,27,1647699.5,2
5244,k019,110,1,-201,3,29,1647729.5,2
5245,k019,110,2,-201,4,27,1647758.5,2
5246,k019,110,3,-201,5,27,1647788.5,2
5247,k019,110,4,-201,6,26,1647818.5,2
5248,k019,110,5,-201,7,25,1647847.5,2
5249,k019,110,6,-201,8,24,1647877.5,2
5250,k019,110,7,-201,9,22,1647906.5,2
5251,k019,110,8,-201,10,21,1647935.5,1
5252,k019,110,9,-201,11,20,1647965.5,2
5253,k019,110,10,-201,12,19,1647994.5,1
5254,k019,110,11,-200,1,18,1648024.5,2
5255,k019,110,12,-200,2,16,1648053.5,1
5256,k019,110,12.5,-200,3,17,1648083.5,2
5257,k019,111,1,-200,4,16,1648113.5,2
5258,k019,111,2,-200,5,15,1648142.5,2
5259,k019,111,3,-200,6,14,1648172.5,2
5260,k019,111,4,-200,7,14,1648202.5,3
5261,k019,111,5,-200,8,12,1648231.5,2
5262,k019,111,6,-200,9,11,1648261.5,3
5263,k019,111,7,-200,10,10,1648290.5,2
5264,k019,111,8,-200,11,8,1648319.5,1
5265,k019,111,9,-200,12,8,1648349.5,2
5266,k019,111,10,-199,1,6,1648378.5,1
5267,k019,111,11,-199,2,5,1648408.5,2
5268,k019,111,12,-199,3,6,1648437.5,1
